index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
922,UYUSMAZ,compact,4.1967,0,uxm\tests\all_expected_known\1511__s08_STAGE8_statistics_v1__uxm_tests_matrix_tmp_det_debug__0ea11514b5.uxm,uxm\tests\all_expected_known\1511__s08_STAGE8_statistics_v1__uxm_tests_matrix_tmp_det_debug__0ea11514b5.expect,1511__s08_STAGE8_statistics_v1__uxm_tests_matrix_tmp_det_debug__0ea11514b5,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0922_1511__s08_STAGE8_statistics_v1__uxm_tests_matrix_tmp_det_debug__0ea11514b5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0922_1511__s08_STAGE8_statistics_v1__uxm_tests_matrix_tmp_det_debug__0ea11514b5.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
934,UYUSMAZ,compact,4.3939,0,uxm\tests\all_expected_known\1528__s08_STAGE8_statistics_v1__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm,uxm\tests\all_expected_known\1528__s08_STAGE8_statistics_v1__uxm_tests_native_test13_status_div_zero__1517d0d659.expect,1528__s08_STAGE8_statistics_v1__uxm_tests_native_test13_status_div_zero__1517d0d659,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0934_1528__s08_STAGE8_statistics_v1__uxm_tests_native_test13_status_div_zero__1517d0d659.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0934_1528__s08_STAGE8_statistics_v1__uxm_tests_native_test13_status_div_zero__1517d0d659.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
935,UYUSMAZ,compact,4.4378,0,uxm\tests\all_expected_known\1529__s08_STAGE8_statistics_v1__uxm_tests_native_test14_branch_current_zero__475660ecab.uxm,uxm\tests\all_expected_known\1529__s08_STAGE8_statistics_v1__uxm_tests_native_test14_branch_current_zero__475660ecab.expect,1529__s08_STAGE8_statistics_v1__uxm_tests_native_test14_branch_current_zero__475660ecab,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0935_1529__s08_STAGE8_statistics_v1__uxm_tests_native_test14_branch_current_zero__475660ecab.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0935_1529__s08_STAGE8_statistics_v1__uxm_tests_native_test14_branch_current_zero__475660ecab.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
936,UYUSMAZ,compact,4.1741,0,uxm\tests\all_expected_known\1530__s08_STAGE8_statistics_v1__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm,uxm\tests\all_expected_known\1530__s08_STAGE8_statistics_v1__uxm_tests_native_test15_branch_nonzero__264c6a7d20.expect,1530__s08_STAGE8_statistics_v1__uxm_tests_native_test15_branch_nonzero__264c6a7d20,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0936_1530__s08_STAGE8_statistics_v1__uxm_tests_native_test15_branch_nonzero__264c6a7d20.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0936_1530__s08_STAGE8_statistics_v1__uxm_tests_native_test15_branch_nonzero__264c6a7d20.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
990,UYUSMAZ,compact,4.1135,0,uxm\tests\all_expected_known\1600__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1600__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1600__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0990_1600__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0990_1600__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
991,UYUSMAZ,compact,4.5169,0,uxm\tests\all_expected_known\1601__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1601__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1601__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0991_1601__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0991_1601__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
992,UYUSMAZ,compact,4.5174,0,uxm\tests\all_expected_known\1602__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1602__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1602__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0992_1602__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0992_1602__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
993,UYUSMAZ,compact,4.4952,0,uxm\tests\all_expected_known\1603__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1603__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1603__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0993_1603__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0993_1603__s09_STAGE9_prob_numeric_complex__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
994,UYUSMAZ,compact,4.4669,0,uxm\tests\all_expected_known\1604__s09_STAGE9_prob_numeric_complex__uxm_tests_matrix_tmp_det_debug__0ea11514b5.uxm,uxm\tests\all_expected_known\1604__s09_STAGE9_prob_numeric_complex__uxm_tests_matrix_tmp_det_debug__0ea11514b5.expect,1604__s09_STAGE9_prob_numeric_complex__uxm_tests_matrix_tmp_det_debug__0ea11514b5,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0994_1604__s09_STAGE9_prob_numeric_complex__uxm_tests_matrix_tmp_det_debug__0ea11514b5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0994_1604__s09_STAGE9_prob_numeric_complex__uxm_tests_matrix_tmp_det_debug__0ea11514b5.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1006,UYUSMAZ,compact,4.7289,0,uxm\tests\all_expected_known\1621__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test13_status_div_zero__1517d0d659.uxm,uxm\tests\all_expected_known\1621__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test13_status_div_zero__1517d0d659.expect,1621__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test13_status_div_zero__1517d0d659,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1006_1621__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test13_status_div_zero__1517d0d659.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1006_1621__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test13_status_div_zero__1517d0d659.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1007,UYUSMAZ,compact,4.3795,0,uxm\tests\all_expected_known\1622__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test14_branch_current_zero__475660ecab.uxm,uxm\tests\all_expected_known\1622__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test14_branch_current_zero__475660ecab.expect,1622__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test14_branch_current_zero__475660ecab,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1007_1622__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test14_branch_current_zero__475660ecab.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1007_1622__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test14_branch_current_zero__475660ecab.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1008,UYUSMAZ,compact,4.5946,0,uxm\tests\all_expected_known\1623__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test15_branch_nonzero__264c6a7d20.uxm,uxm\tests\all_expected_known\1623__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test15_branch_nonzero__264c6a7d20.expect,1623__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test15_branch_nonzero__264c6a7d20,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1008_1623__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test15_branch_nonzero__264c6a7d20.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1008_1623__s09_STAGE9_prob_numeric_complex__uxm_tests_native_test15_branch_nonzero__264c6a7d20.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1048,UYUSMAZ,compact,4.5394,0,uxm\tests\all_expected_known\1668__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.uxm,uxm\tests\all_expected_known\1668__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.expect,1668__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_complex_basic__0344e7a13a,400000060000005000000,400000060000002236068,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1048_1668__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1048_1668__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_complex_basic__0344e7a13a.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1051,UYUSMAZ,compact,4.8005,0,uxm\tests\all_expected_known\1675__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.uxm,uxm\tests\all_expected_known\1675__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.expect,1675__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505,9000000andabout2660000/2666666dependingn/rounding,90000002680000,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1051_1675__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1051_1675__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_numeric_poly_integral__dad9497505.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
1052,UYUSMAZ,compact,5.9745,0,uxm\tests\all_expected_known\1676__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_probability_random__0cedf8d236.uxm,uxm\tests\all_expected_known\1676__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_probability_random__0cedf8d236.expect,1676__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_probability_random__0cedf8d236,"deterministicrandomvalues,allcompile/runsuccess",77693921720350,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\1052_1676__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_probability_random__0cedf8d236.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\1052_1676__s09_STAGE9_prob_numeric_complex__uxm_tests_v33_test_v33_probability_random__0cedf8d236.program.txt,UXM_V33_STAGE9_prob_numeric_complex_patch_package
